Tweets,User,User_location,fav_count,rt_count,tweet_date
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,R. Vishwanathan,"Mumbai, India",0,324,2020-06-02 18:25:54
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Rana,अखंड भारत,0,324,2020-06-02 18:25:40
"Help #migrantworkers with destination support. Shop at #noextracost from online stores like Amazon, Flipkart, Medli… https://t.co/yY9K3dT6Q6",The Kind Shopper,,1,0,2020-06-02 18:25:21
"RT @diya_10: Important points for getting yourself tested for #COVID19India 
1. Carry ur id proof, preferably aadhar card
2. Doctor prescri…",Shyam Sunder,"New Delhi, India",0,8,2020-06-02 18:25:19
"RT @abantika77: We are very far away from peak, in much better position than other countries: Dr Nivedita Gupta @ICMRDELHI #COVID19India @I…","Shyamlal Yadav, Journalist @ The Indian Express",New Delhi,0,12,2020-06-02 18:24:55
"College life ko thoda aur jina tha https://t.co/RThEy54Yf7
Dedicated to all final year students 
@SPPUSUofficial… https://t.co/zXyht3elrr",Atish Musle,"Pune, India",2,2,2020-06-02 18:24:41
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,preksha,Mumbai,0,324,2020-06-02 18:24:41
Here is an informative video featuring Shri @akshaykumar about the precautions we need to take as India gets back t… https://t.co/4pHq8G5zFI,Brij jaiswal,"New Delhi, India",0,0,2020-06-02 18:24:38
"Today's News..
Arrest of #congress leaders in Telangana 
#VirusCorona spread in India 
#formation day celebrations… https://t.co/4GHDqgNmJ2",Mohammed Farzan Ahmed,Hyderabad Telangana ,2,0,2020-06-02 18:24:27
"RT @DoctorLFC: The total number of recovered/discharged cases has crossed the 1,00,000 mark.

#COVID19India",niranjan,"Bengaluru South, India",0,25,2020-06-02 18:24:18
"RT @CAChirag: Understand govt view of being fair to Taxpayers who are paying GST taxes and filing returns on time. 

However considering #C…",P$M,INDIA,0,15,2020-06-02 18:24:04
"RT @arunrajpaul: #COVID19 - India

0 to 100,000 cases - 109 days.
100,000 to 200,000 cases - 15 days.

#COVID19India",Sugandh Gandotra,India,0,49,2020-06-02 18:23:53
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Krishna Kumar,Mumbai,0,324,2020-06-02 18:23:52
"RT @abantika77: We are very far away from peak, in much better position than other countries: Dr Nivedita Gupta @ICMRDELHI #COVID19India @I…",Sheela Bhatt,New Delhi,0,12,2020-06-02 18:23:34
"RT @diya_10: Important points for getting yourself tested for #COVID19India 
1. Carry ur id proof, preferably aadhar card
2. Doctor prescri…",Anurag Chandra,,0,8,2020-06-02 18:23:27
"@YRDeshmukh @moronhumor Rating of below?
We have tried to take the matters with the higher authorities with no a av… https://t.co/ylGBMolQPD",Deepak Prajapati,,0,0,2020-06-02 18:21:37
@YRDeshmukh have tried to take the matters with the higher authorities with no a avail. The situation has been this… https://t.co/hdumH9C4bx,Deepak Prajapati,,0,0,2020-06-02 18:20:51
RT @thekiratantani: Over 1 lakh cured in India! #COVID19India,Ojaswini Hindu 🌸,Still waiting 🙆🌸😉,0,4,2020-06-02 18:20:13
"RT @sanjayezhava: #COVID19India 
+ve Cases 2,01,007

#CoronaUpdatesInIndia",ગુજરાત નાગરિક સભા GNS,,0,8,2020-06-02 18:19:50
RT @priyankavora7: UPDATE: You all have made this happen! We are wheels on the ground and wheels in sky! More exciting things are coming up…,balaedi,chennai,0,10,2020-06-02 18:19:44
"RT @sanjayezhava: #COVID19India 
+ve Cases 2,01,007

#CoronaUpdatesInIndia",Kerala Samajam Surat,"Surat, India",0,8,2020-06-02 18:19:20
"RT @sanjayezhava: #COVID19India 
+ve Cases 2,01,007

#CoronaUpdatesInIndia",સ્વચ્છ સુરત,,0,8,2020-06-02 18:18:45
"What Makes Bhutan a global Leader ? Think Deep ... 
The Introspection can change the destiny of human civilization.… https://t.co/CTnoQVjtRq",7 Days For Earth,Earth,4,1,2020-06-02 18:18:06
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Amey Hanjankar,,0,324,2020-06-02 18:17:37
"RT @DoctorLFC: The total number of recovered/discharged cases has crossed the 1,00,000 mark.

#COVID19India",Aatmanirbhar OBGYN,Hospital,0,25,2020-06-02 18:17:37
Loss of documents due to the cyclone is possible! So please be safe and keep your documents safer!!  #NisargaCyclone #covid #COVID19India,Pranay Pachare,"Maharashtra, India",1,0,2020-06-02 18:17:14
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",सुनील पटेल,India,0,65,2020-06-02 18:16:51
"One month old baby recovered from COVID infection in Manipur

https://t.co/3nwH9l24cq

#COVID19India",Abhinandan Sah,"Mumbai, India",0,0,2020-06-02 18:16:32
"RT @sanjayezhava: #COVID19India 
+ve Cases 2,01,007

#CoronaUpdatesInIndia",RTI Activists,"New Delhi, India",0,8,2020-06-02 18:16:29
"RT @sanjayezhava: #COVID19India 
+ve Cases 2,01,007

#CoronaUpdatesInIndia",🇮🇳 सूरत युवा ग्रुप 🇮🇳,"Surat, India",0,8,2020-06-02 18:16:04
RT @thekiratantani: Over 1 lakh cured in India! #COVID19India,Prapti Buch,India,0,4,2020-06-02 18:15:58
"RT @ApnalayaTweets: Apnalaya is actively working to help the underserved in Shivaji Nagar, M East Ward. To donate, head to https://t.co/Cyi…",Malathy M,"Mumbai, India",0,9,2020-06-02 18:15:52
"RT @sanjayezhava: #COVID19India 
+ve Cases 2,01,007

#CoronaUpdatesInIndia",✈️ SAAC ✈️,"Surat, Gujarat",0,8,2020-06-02 18:15:48
"RT @gauravbarot: Parents, this image needs maximum likes &amp; retweets on Twitter ... Please help 

#COVID19India #CoronaWarriors #USA #IndiaF…",Samiksha Sharma,NEW DELHI,0,25,2020-06-02 18:15:34
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,vijay ninel,,0,324,2020-06-02 18:15:33
"Testing times ahead....! Stay safe. 🙏

#Covid19Karnataka #CoronavirusIndia #FightagainstCoronavirus… https://t.co/Uw7mRMcN99",Madhumita Mishra,"Bengaluru, India",3,0,2020-06-02 18:15:24
"@itzmylife @KasthuriShankar #Tasmac🍻 is the Secret🙄 of averting #COVID19India😷 
 Chennai is eagerly waiting 😂… https://t.co/7lytkc8lLc",Rajiv,Paradise🏖️,2,0,2020-06-02 18:14:05
"Gujarat covid 19 story...
16th May - 1057
Media expose Gujarat government on testing...
Post exposure GJ gov lucky… https://t.co/AlSVerum0X",Nachiket22,pune maharastra india,1,0,2020-06-02 18:13:42
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Pankaj Jha,,0,324,2020-06-02 18:13:19
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,🇮🇳आपका अपना 🚩🇮🇳,हिंदुस्तान ,0,324,2020-06-02 18:13:11
"States knock at Centre's door yet again, see revenue decline between 60% to 85%
#COVID19India
@CNBCTV18Live… https://t.co/OMDp1Zi7Tk",Timsy,"New Delhi, India",0,2,2020-06-02 18:12:26
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Bhakti,Mumbai,0,324,2020-06-02 18:11:47
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,angelique,,0,324,2020-06-02 18:11:16
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Jiten Gajaria,India,0,324,2020-06-02 18:10:56
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,ABHISHEK KUMAR SHARMA,,0,324,2020-06-02 18:10:28
"Our Volunteers Distributing Essential Grocery Packets &amp; #Sanitary_Pads,to Needy People in #Ward_61… https://t.co/qu7h6ZA2CA",Dr. Bharati Lavekar,"Mumbai, India",23,9,2020-06-02 18:10:24
"RT @thenglishpost: https://t.co/9xxFgo1q2S    Record 1,298 fresh Covid cases reported in #Delhi, death toll 556

#COVID19 #COVID19India",Arvind,,0,1,2020-06-02 18:10:02
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Punita Toraskar 🇮🇳⛳️,,0,324,2020-06-02 18:09:56
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Debasis Sahu 🇮🇳,Somewhere,0,324,2020-06-02 18:09:55
"RT @BugleInstant: #delhi Coronavirus Update (Data of 1 June 2020)
Confirmed cases: 22132
Active cases: 12573
New cases: 1298
Recovered yest…",Arvind,,0,1,2020-06-02 18:09:41
Over 1 lakh cured in India! #COVID19India,Kirat Antani,Bharat,12,4,2020-06-02 18:09:25
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Rohan Daftary,"Mumbai, India",0,324,2020-06-02 18:09:15
"RT @DoctorLFC: Doubling of active cases - India

1,562     ➡️     3,125   -       4  days
3,125     ➡️     6,250   -       6  days
6,250…",Doctor saab,indore,0,6,2020-06-02 18:09:08
"RT @dna: Gujarat Update:

New COVID-19 cases:  415

Deaths today: 29 deaths

Total cases: 17,632

Death toll: 1,092

Recovered cases: 11,89…",ATHLETICS COACH 🇮🇳,  DELHI ,0,1,2020-06-02 18:08:26
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As Total cases rise, the growth rate of ACTIVE cases= 2.8% - so doubling in 25 days. This is t…",Harish Holalu,Bangalore,0,471,2020-06-02 18:08:16
"https://t.co/9xxFgo1q2S    Record 1,298 fresh Covid cases reported in #Delhi, death toll 556

#COVID19 #COVID19India",The English Post,India,0,1,2020-06-02 18:07:49
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,ShalOm,"Mumbai, India",0,324,2020-06-02 18:07:17
RT @writemeenal: The story of why Mumbai’s healthcare system is overwhelmed encapsulated here in one box. It’s not the number of cases but…,SK Jain,,0,126,2020-06-02 18:07:03
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Dr Nishant Kathale,"Mumbai, India",0,324,2020-06-02 18:06:40
All this time our beloved health minister keeps making the same remarks about the covid situation in our country..… https://t.co/fS4sGMXmmt,arjun shetty,udupi,1,0,2020-06-02 18:06:28
"70 days of hard work.. By Hyderabadis are disappearing .. 😣😣
 #Hyderabad #HyderabadLockdown
#COVID19India https://t.co/sl1l7wLqEy",Yohann Thomas,Hyderabad,0,0,2020-06-02 18:06:17
"#delhi Coronavirus Update (Data of 1 June 2020)
Confirmed cases: 22132
Active cases: 12573
New cases: 1298
Recovere… https://t.co/r3rxVRQE37",Instant Bugle,,0,1,2020-06-02 18:06:15
"Now I am afraid of digit 20
😐😒
Year 2020
20 lakh crore package
Fadan20

#COVID19India 
#CoronavirusIndia 

Hope thi… https://t.co/N5Qh5NHrma",Dipak Patil,nashik...,2,0,2020-06-02 18:05:54
"Gujarat Update:

New COVID-19 cases:  415

Deaths today: 29 deaths

Total cases: 17,632

Death toll: 1,092

Recover… https://t.co/zO7SRSZBB3",DNA,India,12,1,2020-06-02 18:05:20
"RT @dna: 415 new cases, 29 deaths in Gujarat
.
.
.
Live Updates: https://t.co/JoOSATAQZv
#CoronavirusIndia #COVID19India #CoronaVirusUpdate…",वैभव ठाकुर,"Barabanki, India",0,1,2020-06-02 18:05:05
"RT @dna: Delhi Update:

New cases: 1298

Total cases: 22,132

Deaths today: 11

Death toll: 556

Recovered today: 497

Total recovered: 9,2…",वैभव ठाकुर,"Barabanki, India",0,3,2020-06-02 18:05:02
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",Anand Mishra,"Bengaluru, Karnataka",0,65,2020-06-02 18:04:49
RT @HinduGorkha: One of the 12 POSITIVE case  in Mizoram is is my sister/friend. She has a pace maker to keep her heart beating. This girl…,Sandy,,0,11,2020-06-02 18:04:43
@priyankac19 @CMOMaharashtra Maharashtra shld hv been #1 with regard to #COVID19India #MaharashtraBachao,MURALIDHARA BHAT,"New York, NY",0,0,2020-06-02 18:04:28
"415 new cases, 29 deaths in Gujarat
.
.
.
Live Updates: https://t.co/JoOSATAQZv
#CoronavirusIndia #COVID19India… https://t.co/o0ONOpfoZG",DNA,India,9,1,2020-06-02 18:04:16
RT @writemeenal: The story of why Mumbai’s healthcare system is overwhelmed encapsulated here in one box. It’s not the number of cases but…,Priyanka Shetty,Mumbai,0,126,2020-06-02 18:03:59
@friendsofrss @UtkarshSingh_ Good work. #COVID19India #HelpingHands,kasim ahmed,,0,0,2020-06-02 18:03:54
RT @sahiljoshii: Mumbai changed BMC commissioner Delhi changed BJP delhi president at the time of #COVID19India,Balbir singh,"Patiala, India",0,19,2020-06-02 18:03:54
"RT @BangaloreMirror: Contactless journey: Scenes at  Kempegowda International Airport on Tuesday.

#COVID19India #CoronaWarriors #Bengaluru…",Naveen Menezes,"Bengaluru, India",0,12,2020-06-02 18:03:34
"Chandigarh Covid-19 Daily Report: 2 June

4 new positive cases and 1 fatality was reported in #Chandigarh today. To… https://t.co/UVSapuhilR",Democracy Times Network,India,1,0,2020-06-02 18:03:13
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",Puran_Poli,,0,65,2020-06-02 18:02:48
RT @HinduGorkha: One of the 12 POSITIVE case  in Mizoram is is my sister/friend. She has a pace maker to keep her heart beating. This girl…,Ravi Bhushan,Mumbai,0,11,2020-06-02 18:02:04
"Well, its took us approximately 3 months and few days to reach towards 1 lakh and almost 2 weeks to reach another l… https://t.co/X2b6nw8Uw3",Karan Dhingra,"Gurgaon, India",0,0,2020-06-02 18:01:37
"RT @AvdheshanandG: Aspire to attain knowledge. Knowledge followed by planning, right action, faith and confidence - is the key to success.…",Bhavana Patel,,0,419,2020-06-02 18:01:00
"@YRDeshmukh In less than 6 months with 75k #COVID19India cases, @OfficeofUT became one of the popular CMs...🤔🙄 
#PRworkMatters",SANTHOSH S NAIR,India,0,0,2020-06-02 18:00:41
"RT @InUthdotcom: Many people were without masks
#COVID19India #Karnataka https://t.co/COiFedxZhC",arshad khan,saudi arabia,0,21,2020-06-02 18:00:24
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Kashish Bhojwani,"Nagpur, India",0,324,2020-06-02 18:00:11
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Utsaav Koul,,0,324,2020-06-02 17:59:10
"RT @Shashankgarg_5: As there is increasing covid cases day by day, it's a humble request from ipu to cancel exam for intermediate sems and…",Priya Malhotra,,0,9,2020-06-02 17:58:39
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",Devi prasad G M,"Mandya, Bangalore ",0,65,2020-06-02 17:58:36
"RT @dna: Delhi records 1298 COVID-19 cases in 24 hours, tally rises to 22,132
.
.
.
Live Updates: https://t.co/iE1oCTn9kE
#CoronavirusIndia…",Mayank kumar,Bangalore,0,2,2020-06-02 17:58:35
"RT @lokeshpudhari: #PostponeExamsinTS
#JNTUHExamsFrom20th 
There are many issues which risk life, JNTUH need to reschedule exams. @KTRTRS @…",Raaja Sekhar,,0,11,2020-06-02 17:58:21
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,rajvedant,,0,324,2020-06-02 17:57:28
"RT @Awhadspeaks: Need #Doctors and #Paramedical staff who will be paid 
It's a appeal to every body 
#COVID19India 
@CMOKerala 
@OfficeofUT",Abdul M Shaikh,India ,0,92,2020-06-02 17:57:01
"RT @AvdheshanandG: Aspire to attain knowledge. Knowledge followed by planning, right action, faith and confidence - is the key to success.…",Shelly From India,mumbai,0,419,2020-06-02 17:56:45
"RT @central_cap: Justin Trudeau Ushers In “Anti-Anglophone” Era In Canadian History

#TrudeauGate #TrudeauMustGo #cdnpoli #cdnmedia #COVID1…",Fisherman,,0,5,2020-06-02 17:55:16
2 lac confirmed cases; 1 lac active cases. We are in 6-digits. Took 15 days to double. Growth rate been just under… https://t.co/tyAZNlrCTd,Anurag Setia,"New Delhi, India",0,0,2020-06-02 17:54:58
"@nsitharaman @PMOIndia Today, India is a top 7th country of total #COVID19 cases and approaching faster to surpass… https://t.co/d2G6D75mWT",Avijit Pandey,"Navi Mumbai, India",1,0,2020-06-02 17:54:25
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Chained Radical,,0,324,2020-06-02 17:54:14
"RT @gsurya: #CoronaVirusIndia #Covid19India #AapChronologySamajhiye 

1 Feb : 1 case
12 Feb : Rahul warns India of 🦠 
25 Feb : #NamasteTrum…",aashish bhaisare,,0,23,2020-06-02 17:53:54
.@DGCAIndia directs airlines to give middle-seat flyers wrap-around gowns if it is not viable to keep middle seats… https://t.co/NLuGLNIwZc,Indian Eagle,Try us:,0,0,2020-06-02 17:53:50
"RT @dna: Delhi Update:

New cases: 1298

Total cases: 22,132

Deaths today: 11

Death toll: 556

Recovered today: 497

Total recovered: 9,2…",Raj singh kshatriya 🇮🇳,,0,3,2020-06-02 17:53:00
Indian Navy ship INS Jalashwa will sail from Colombo Port on Monday with 700 Indian nationals #OperationSamudraSetu… https://t.co/jQMPbewJ4s,SUMEET_7 🏠,South wales,0,0,2020-06-02 17:52:32
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,krupal sisodiya,,0,324,2020-06-02 17:52:29
This is the reason we need leaders with minimum education - shameless @sriramulubjp  despite being HM of KA flouted… https://t.co/1Vw8C5Y2CG,V.T,"Atlanta, USA",0,0,2020-06-02 17:52:13
"RT @DoctorLFC: Doubling of active cases - India

1,562     ➡️     3,125   -       4  days
3,125     ➡️     6,250   -       6  days
6,250…",Ujjwal Thakur,"Ayodhya, India",0,6,2020-06-02 17:51:23
80 Passengers Travel Without Social Distancing Sending Shockwaves To TNSTC Officials #tntransport #tnstc #setc… https://t.co/5By221C3So,MY TNSTC BLOG,"Tamil Nadu, India",0,0,2020-06-02 17:50:02
"My love
#COVID19India 
#NisargaCyclone https://t.co/4dWHn4LBbm",Chandan Edward Stark,,2,0,2020-06-02 17:49:59
Assam is locked since March 21. Death due to Covid-19=4. For last two days there is heavy rainfall and landsliding… https://t.co/PtTN2bYLfQ,Mohammed Ikbal  محمد اقبال,"Silchar, India",0,0,2020-06-02 17:49:50
"#Countless_Unnamed_Indians
Just received this video from the #Right_to_Food_Campaign friends. They have used our Ha… https://t.co/6rU3Dh1ffP",Arul Doss Borntowin ❤️,chennai ,0,0,2020-06-02 17:49:37
RT @forbes_india: Every customer today wants to reinvent and are willing to learn from each other rather than piloting everything on their…,Taru Dahiya,"Gurgaon, India",0,7,2020-06-02 17:48:49
"RT @DoctorLFC: Doubling of active cases - India

1,562     ➡️     3,125   -       4  days
3,125     ➡️     6,250   -       6  days
6,250…",Adi,United States,0,6,2020-06-02 17:48:40
"RT @Awhadspeaks: Need #Doctors and #Paramedical staff who will be paid 
It's a appeal to every body 
#COVID19India 
@CMOKerala 
@OfficeofUT",Salman Shaikh,Mumbai,0,92,2020-06-02 17:48:20
"Situation in our country 🤐🙏
#COVID19India #respect #situations #survive2020 #family #Children #Labour #workers… https://t.co/sT1H8ePLgo",Kakul sharma,"Indore, India",6,0,2020-06-02 17:48:19
"Doubling of active cases - India

1,562     ➡️     3,125   -       4  days
3,125     ➡️     6,250   -       6  days… https://t.co/YbJkb5YT9H",The Zucker Doctor,India,23,6,2020-06-02 17:48:13
"On Thursday, 10 AM onwards, on all his social media platforms, watch .@RahulGandhi in conversation with #RajivBajaj… https://t.co/u7g1bwWNj1",Vishal Banswal | विशाल बंसवाल #StayAtHomeStaySafe,Delhi | Mumbai | Aurangabad,0,0,2020-06-02 17:48:00
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As Total cases rise, the growth rate of ACTIVE cases= 2.8% - so doubling in 25 days. This is t…",श्रीरामः अयोध्या ( ശ്രീരാമൻ അയോദ്ധ്യ ),Palakkad,0,471,2020-06-02 17:47:42
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Surfer,NAGPUR,0,324,2020-06-02 17:47:29
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Amey Kundawar,"Dadar East, Mumbai",0,324,2020-06-02 17:47:21
"World is at Level 6 now.. Welcome to JUMANJI🌀🔥🌋💥❄️🌪️🌀🌊🦗🐞

 #Jumanji #jumanjithenextlevel 
#levelupchallenge… https://t.co/nV1psqI3cs",Bijender Singh,"Hyderabad, India",1,0,2020-06-02 17:47:10
RT @transerve: #COVID19India updates: Check out this map to visualize the current infection count and the mortality figures: https://t.co/j…,Ashwani Rawat,"Goa, India",0,2,2020-06-02 17:46:56
"While traveling back to Bangalore today, noticed quite a few scaring and satisfactory incidents, thread ahead..(1/n… https://t.co/YaT3sNYnyK",Gaurav Solanki,"Bangalore, India",1,0,2020-06-02 17:46:47
RT @writemeenal: The story of why Mumbai’s healthcare system is overwhelmed encapsulated here in one box. It’s not the number of cases but…,॥ स्वक्ष ॥,,0,126,2020-06-02 17:46:06
As all colleges like iit's have cancelled thier exams  due to this panedemic #COVID19India  but our university is s… https://t.co/lNjyGmNadJ,Ggsipu Students Adda,"New Delhi, India",0,0,2020-06-02 17:45:27
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,MRIDUL PAL,Lecture Theatre 1,0,324,2020-06-02 17:45:17
"RT @COVID2019_INDIA: June 02, 2020 Nagaland

Number of Active Cases : 43

#stayAtHome #staySafe #somethingGood #covid19 #covid19India #indi…",NagalandBot,,0,1,2020-06-02 17:45:13
"RT @COVID2019_INDIA: June 02, 2020 Nagaland

Percantage of Recovered Cases : 0.0

#stayAtHome #staySafe #somethingGood #covid19 #covid19Ind…",NagalandBot,,0,1,2020-06-02 17:45:06
"RT @DoctorLFC: The total number of recovered/discharged cases has crossed the 1,00,000 mark.

#COVID19India",Gooneristan 卍🌈🌱GoVegan🌱,Highbury - kanteerava,0,25,2020-06-02 17:44:34
"RT @DoctorLFC: The total number of recovered/discharged cases has crossed the 1,00,000 mark.

#COVID19India",Pinakin (yes I am the Pathokin guy on insta),,0,25,2020-06-02 17:44:21
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",Mayank Soumyasankha,Bhubaneswar,0,65,2020-06-02 17:43:29
"RT @Awhadspeaks: Need #Doctors and #Paramedical staff who will be paid 
It's a appeal to every body 
#COVID19India 
@CMOKerala 
@OfficeofUT",Dr Vidya Deshmukh,Ambernath,0,92,2020-06-02 17:43:22
"@IRCTCofficial  @RailMinIndia   Is the facility of changing boarding stations available in the trains operating now?
#COVID19India",Lalit Jain,"Bhopal, India",0,0,2020-06-02 17:42:50
"RT @Rahul_SRKians: #ShahrukhKhan Donates Huge Amount To 12 Migrant Worker Families.

 #Covid19 #COVID19India https://t.co/2u8Mv8pp1S",Mohammad Faiyaz,,0,52,2020-06-02 17:42:50
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",Malapati,India,0,65,2020-06-02 17:42:20
#COVID19India updates: Check out this map to visualize the current infection count and the mortality figures:… https://t.co/4OWhwmWE1k,Transerve,Goa,3,2,2020-06-02 17:42:18
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Angry Human,India,0,324,2020-06-02 17:42:14
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,amit tiwari,Bharat,0,324,2020-06-02 17:41:49
RT @KemResidents: We have tried to take the matters with the higher authorities with no a avail. The situation has been this grim since pas…,Sabita Jiwnani,"Mumbai, Maharashtra",0,324,2020-06-02 17:41:36
@aroonpurie @sjain_spn Amit Shah has put the onus on Migrant workers for their unholy haste to return and not wait… https://t.co/cQ9cZ2CfHi,पराश्रित,India,4,0,2020-06-02 17:40:36
"RT @dna: Delhi records 1298 COVID-19 cases in 24 hours, tally rises to 22,132
.
.
.
Live Updates: https://t.co/iE1oCTn9kE
#CoronavirusIndia…",#ExamWarriors 2.0 🇮🇳🇮🇳🇮🇳,Hindustani Dil Mein,0,2,2020-06-02 17:40:18
"RT @ajitdatta: Hats off to @BSYBJP, @Tejasvi_Surya, the other leaders, the government machinery, the frontline workers and every citizen wh…",Proud®Hindu,,0,65,2020-06-02 17:40:16
"RT @shraddhac0526: Government has announced relaxation but chinese virus will not!
#Stayhomestaysafe 
#WearMask
#WashYourHands
#COVID19Indi…",Savita Tiwari,Republic of Mauritius,0,1,2020-06-02 17:40:05
RT @DrSubhasree: #Kerala #COVIDー19 situation - Pre &amp; Post #Migrant influx. The state is still managing to keep the mortality rate &lt;1% w/ da…,Sudhakar Kanaparthi - #IndiaFightsCOVID19,,0,5,2020-06-02 17:39:51
"Tomorrow is flight schedule, but no body contacting nor responding. Very poor show by AirIndia and goIbibo. Confirm… https://t.co/xKUc2tKIR8",Jagjit s changra,"Ambarnath, Ulhasnagar",1,1,2020-06-02 17:39:47
"At the beginning of lockdown, i read a lot of articles where they said that beds have been made ready for thousands… https://t.co/OCqLwyFq8O",Ameya,,1,0,2020-06-02 17:39:13
"RT @WeYoIndia: Why is this coalition of leaders and journalist in the news during the Corona crisis ?

हिंदी लिंक👉https://t.co/Us4xtZmg4I…",Ripu Daman,"Rabupura, India",0,12,2020-06-02 17:38:46
"Some super cool people were born in the first two days of June. 

The legendary Gautam Chattopadhyay, Raja sir, Ste… https://t.co/HOzjrkmSgZ",Wriddhaayan,BOM-CCU-MAA ,2,0,2020-06-02 17:38:38
Already leading all the way in the front in having the most Covid19 positive cases in the country and now there's a… https://t.co/tWSPJArbLb,Mohammad Aakefin,UnkownCity,1,0,2020-06-02 17:38:37
"This graph. 
I see it daily, but I only like to acknowledge it on days that’re looking better.

#Optimism… https://t.co/m0xcZVIw6L",nupur | PracticalMum,"Mumbai, India",1,0,2020-06-02 17:38:36
"RT @trace_Himanshu: when #NisargaCyclone and #COVID19India hit together..
How to manage #mobility? 
Listen to experts on outcome oriented w…",Ujjwal Narayan,,0,37,2020-06-02 17:38:23
"RT @DoctorLFC: The total number of recovered/discharged cases has crossed the 1,00,000 mark.

#COVID19India",Col Pavan Nair,Pune,0,25,2020-06-02 17:38:21
"Something is somewhere

In the sky - Locusts
On the Ground - Corona
Underground - Earthquake
In the sea : Cyclone… https://t.co/63c3a9VpMp",Japneet Singh Chhabra,,1,0,2020-06-02 17:38:19
"RT @ManavDharam: In this hour of need, #Manav_Utthan_Sewa_Samiti, #Raipur (Chhattisgarh) distributed food packages to corona warriors by fo…",Shuchita Dwivedi,,0,32,2020-06-02 17:38:15
RT @HinduGorkha: One of the 12 POSITIVE case  in Mizoram is is my sister/friend. She has a pace maker to keep her heart beating. This girl…,OUTSIDER: राई रविन्द्र 🇮🇳,,0,11,2020-06-02 17:38:12
"RT @Yog36898896: Due to increase of #COVID19India 

#PostponedTN10thExam 
#SaveTheNextGenTN 
#cancelTN10thExam 

@CMOTamilNadu
@KASengottai…",Asif,,0,4,2020-06-02 17:38:09
"RT @RutvijJoshi: Education should not be ethically a Profit Making Sector, unfortunately due to the Fail BJP Government in the Gujarat , Ed…",Kalpesh Patel,"वड़ोदरा, भारत",0,7,2020-06-02 17:38:08
"Hum itna kese gir sakte h!? Stop treating Covid +ve cases as if they're terrorists!!
https://t.co/J6QnA6nTII… https://t.co/FZsXG7KbBB",Anuduti Roy,"Assam, India",1,0,2020-06-02 17:38:02
